id_hogar,cve_municipio,municipio,pa_mediana_remesa,pa_media_remesa,pa_desv_remesa,pa_cv_remesa,pa_pendiente_24m,pa_pendiente_norm,pa_n_meses_sin_envio,pa_max_racha_sin_envio,pa_fuerza_estacional,pa_antiguedad_meses,pa_cuota_propuesta_mxn,pa_ratio_remesa_cuota,pb_edad,pb_genero_F,pb_n_dependientes,pb_escolaridad_ord,pb_vivienda_propia,pb_vivienda_rentada,pc_iim_dp2,pc_pct_viv_remesas,pc_pct_viv_emigrantes,pc_imn_2020,pc_escolaridad_promedio_mun,pc_pct_pob_ocupada_2sm,pc_score_regional,pc_sub_capacidad_pago,pc_sub_intensidad_migratoria,default_12m,predicted_pd,expected_loss,decision,risk_bucket,interest_rate_model
H001361,14021,Casimiro Castillo,283.40340000000003,307.6426083333333,97.1704517782246,0.3158549860978282,-0.9830913913043484,-0.0034688764894999,0.0,0.0,0.722583239077633,136.0,4895.995817223618,1.041925154848842,43.0,1.0,2.0,2.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.49622375783713185,13119.35099099895,1,Medium,0.39217169102670935
H001362,14021,Casimiro Castillo,1067.1273500000002,1086.21505,243.88228091677485,0.2245248589740814,-0.6625980869565232,-0.0006209175380581,0.0,0.0,1.0,193.0,14884.167464249354,1.290518421412341,24.0,1.0,2.0,4.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.0561400774497159,4512.230896774502,1,Low,0.19413403485237218
H001363,14021,Casimiro Castillo,344.49285,394.5487,155.1427993219459,0.3932158421050326,-0.2138699130434788,-0.0006208254047753,0.0,0.0,0.2697090610711462,44.0,5996.679561565594,1.0340508003367612,46.0,1.0,2.0,0.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6601245717587194,21376.19984878487,1,High,0.4659270572914238
H001364,14021,Casimiro Castillo,419.24385,472.43005,129.13058575351576,0.2733327097916734,0.4686833043478262,0.0011179252941881,0.0,0.0,0.5196398580023717,68.0,6734.552805055192,1.1205479440795851,60.0,0.0,1.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.25127516944028094,9138.019844851719,1,Low,0.28194482624812645
H001365,14021,Casimiro Castillo,371.07115,374.72541666666666,104.667466533891,0.2793177667662637,2.102292869565217,0.0056654710816651,0.0,0.0,0.3933924639190698,44.0,4931.455246389167,1.3544238700920177,32.0,0.0,0.0,4.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.06561075990852318,1747.20524132052,1,Low,0.19839584195883542
H001366,14021,Casimiro Castillo,678.43325,728.0688409090909,230.76727272367813,0.3169580398956979,-5.479950043478257,-0.0080773606592516,2.0,1.0,0.8396073442139167,30.0,9979.95543782884,1.2236325679082092,49.0,0.0,0.0,4.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2470438619942759,13313.62836301686,1,Low,0.2800407378974242
H001367,14021,Casimiro Castillo,525.802,536.5082130434781,149.28971731346982,0.2782617557084285,-7.62054204347826,-0.0144931781230924,1.0,1.0,0.8447276533770115,61.0,6599.634001400913,1.4340849807718083,34.0,1.0,1.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.09717543758944985,3463.1405388882667,1,Low,0.21259994691525247
H001368,14021,Casimiro Castillo,367.4184,392.59098571428575,106.1481943367257,0.2703785827980694,7.206288565217392,0.0196133034306866,3.0,2.0,0.7993105552226705,59.0,5947.814738447217,1.1119262268290793,37.0,1.0,2.0,2.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,1,0.8166133740077152,26228.151332295467,0,High,0.5363470183034719
H001369,14021,Casimiro Castillo,374.3044,399.44093913043474,110.06153811467448,0.2755389529032091,-0.9685570434782614,-0.0025876186426829,1.0,1.0,1.0,60.0,6061.688515035765,1.111485551144366,63.0,1.0,3.0,3.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5692136425232316,18632.13731721763,1,Medium,0.42501713913545425
H001370,14021,Casimiro Castillo,312.84615,318.43729583333334,78.88014471173823,0.2477101323992628,2.7982528260869564,0.0089445013981695,0.0,0.0,1.0,46.0,4552.356471163997,1.2369924753630166,38.0,1.0,4.0,1.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.4237100644952648,10415.947971612602,1,Medium,0.35954052902286926
H001371,14021,Casimiro Castillo,214.1479,237.50265,98.19244619184,0.4134372656129941,4.091963913043478,0.0191081206635389,0.0,0.0,0.2839403768307597,76.0,3584.285226140332,1.0754340005889595,51.0,1.0,2.0,4.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.3113795230380114,6026.794330397945,1,Low,0.30899178536710514
H001372,14021,Casimiro Castillo,397.17945,390.05333636363633,110.943042278702,0.2844304404956371,5.898454695652174,0.0148508556916833,2.0,1.0,1.0,104.0,5498.661969016941,1.3001763229460983,23.0,1.0,4.0,1.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5714712957373551,16968.568393381473,1,Medium,0.42603308308180987
H001373,14021,Casimiro Castillo,695.13615,739.8645291666667,210.20945860760847,0.2841188492228087,-2.810705869565218,-0.0040433890102898,0.0,0.0,1.0,26.0,11029.179766674471,1.1344860601336235,67.0,1.0,3.0,0.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5798147333641501,34532.35699845405,1,Medium,0.42978763001386766
H001374,14021,Casimiro Castillo,244.8912,293.2779714285714,86.90745739600914,0.2963313506728059,0.6974721739130425,0.0028480899840951,3.0,2.0,0.9785981791694528,92.0,4814.554445359657,0.9155658431173294,52.0,0.0,3.0,3.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.9324760003565651,24243.064952622626,0,High,0.5884852001604544
H001375,14021,Casimiro Castillo,565.44065,607.7143045454546,185.7448893454201,0.3056450834810441,-2.523937869565217,-0.0044636654077934,2.0,1.0,1.0,179.0,8810.659139491741,1.1551839129015644,43.0,1.0,2.0,2.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5287254913748217,25155.468447464707,1,Medium,0.4067974711186698
H001376,14021,Casimiro Castillo,326.12975,336.2064625,115.67625368811916,0.3440631474718281,-0.4323868260869558,-0.0013258122759023,0.0,0.0,0.0,25.0,4595.599677463447,1.2773818243542368,52.0,1.0,0.0,1.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,1,0.1541235136008388,3824.7658347251595,1,Low,0.23822658112037748
H001377,14021,Casimiro Castillo,169.768,183.98132916666668,64.79405762868986,0.3521773536595859,-1.7900442173913045,-0.0105440614096372,0.0,0.0,1.0,67.0,2356.17816723598,1.296940970972824,28.0,0.0,3.0,1.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2442186597061841,3107.2824397692593,1,Low,0.27876939686778285
H001378,14021,Casimiro Castillo,282.09885,292.4416125,87.51561111263825,0.2992584070525813,3.9364061304347815,0.0139539956665359,0.0,0.0,0.6532167664567567,82.0,4331.3836869738125,1.172322672607115,59.0,1.0,2.0,4.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.15058545963735318,3522.114378190899,1,Low,0.23663445683680895
H001379,14021,Casimiro Castillo,169.73495,178.77560000000005,44.36936451094626,0.2481846768291996,1.7446361739130438,0.0102785912619236,0.0,0.0,1.0,104.0,2639.5653125183685,1.1574743331829336,41.0,1.0,0.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2072662257724382,2954.300796029854,1,Low,0.26214080159759723
H001380,14021,Casimiro Castillo,538.4098,551.2352956521739,187.8227598001625,0.3407306485662294,-4.411401652173912,-0.0081933903360858,1.0,1.0,0.7905895063169978,112.0,7674.515965984217,1.2627996922483609,43.0,1.0,1.0,4.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.19942442020426943,8264.62384306998,1,Low,0.25861198909192123
H001381,14021,Casimiro Castillo,167.08195,174.267775,48.98949789936126,0.2811162184136526,-0.0627137391304349,-0.0003753471822087,0.0,0.0,0.8066105947521388,139.0,2401.1511017874063,1.2525138870940895,39.0,1.0,4.0,1.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.3342431250957563,4333.868539678123,1,Medium,0.3192804062930904
H001382,14021,Casimiro Castillo,366.4776,394.59380454545465,102.38976971262908,0.2594814427727145,4.188800130434783,0.0114298940247228,2.0,2.0,1.0,66.0,5687.346492503536,1.1598725009448505,38.0,1.0,1.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5103542942848741,15673.83320989006,1,Medium,0.3985304324281934
H001383,14021,Casimiro Castillo,256.6966,273.76373043478264,86.41031182177714,0.3156382756932158,-3.249192347826087,-0.0126577147801181,1.0,1.0,0.99827424851378,30.0,3909.0417054491936,1.18201317564839,53.0,1.0,2.0,1.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.48711742324373963,10282.476543717912,1,Medium,0.38807384045968285
H001384,14021,Casimiro Castillo,278.64115,275.6426041666667,84.85618184321702,0.3078485711588652,0.8779723043478257,0.0031509068360786,0.0,0.0,0.7783448426743265,47.0,4140.681147193242,1.2112839703679623,48.0,1.0,1.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.1834335883321047,4101.516005231262,1,Low,0.25141611474944714
H001385,14021,Casimiro Castillo,533.4891,544.2258347826086,141.223840961412,0.2594949227609233,0.3443353043478263,0.0006454401867776,1.0,1.0,0.6456201467013665,165.0,8096.137227403844,1.1860969657846687,53.0,1.0,2.0,0.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.4774311535532231,20872.8799333449,1,Medium,0.38371501909895045
H001386,14021,Casimiro Castillo,354.9479,353.2288952380953,92.52355395656004,0.2619365380462269,7.682278434782608,0.0216433973402367,3.0,2.0,1.0,32.0,5196.536101004789,1.2294848098456637,45.0,1.0,0.0,0.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6677808251428201,18738.79469323253,1,High,0.4693723713142691
H001387,14021,Casimiro Castillo,360.88555,378.8806818181818,115.6891689452208,0.3053445965892185,-1.548362,-0.0042904516404161,2.0,2.0,0.9999580447047086,86.0,5406.84222764111,1.201429526978086,51.0,1.0,3.0,2.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6551746393591212,19129.099895458734,1,Medium,0.4636995877116047
H001388,14021,Casimiro Castillo,359.62065,372.5217875,98.8845919919664,0.2654464659787621,1.6567225652173925,0.0046068616060212,0.0,0.0,0.6139752224218044,108.0,5254.626141467049,1.2318995730099158,40.0,1.0,0.0,3.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.12099744103431408,3433.3001102314324,1,Low,0.22331984846544134
H001389,14021,Casimiro Castillo,298.2084,293.6172391304348,69.97654950241116,0.2383257526351345,-1.7786601304347829,-0.0059644870179202,1.0,1.0,0.7728397342499768,92.0,4587.527612287549,1.1700749627364957,72.0,0.0,4.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.44594126496808933,11047.14647909756,1,Medium,0.3695445692356403
H001390,14021,Casimiro Castillo,227.75685,245.9416125,80.11916981696872,0.3257650017114071,-4.38909795652174,-0.0192709811209706,0.0,0.0,0.7924361840517162,115.0,3828.609341732219,1.0707865269286427,26.0,1.0,1.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.3574823936848565,7390.766332619837,1,Medium,0.3297380771581855
H001391,14021,Casimiro Castillo,173.88414999999998,188.0161863636364,51.688620787266174,0.2749158026601858,2.731169956521738,0.0157068367445896,2.0,1.0,1.0,59.0,2588.105897022024,1.2093456854301834,60.0,1.0,4.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5333548643317522,7454.045895744902,1,Medium,0.40888068894928853
H001392,14021,Casimiro Castillo,386.5737,488.5314375,224.1095656989229,0.4587413388292394,-5.009266130434781,-0.0129581141459824,0.0,0.0,0.9681823415748364,56.0,6509.976420340054,1.0688712447957724,61.0,1.0,3.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,1,0.6239889012989546,21935.626383654493,1,Medium,0.4496660055845296
H001393,14021,Casimiro Castillo,422.0476,452.7295714285714,146.32473818339176,0.3232056119543273,3.147093391304347,0.0074567261875303,3.0,2.0,1.0,214.0,6274.01265796606,1.2108449909412178,35.0,0.0,5.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6132786545649496,20777.677424644797,1,Medium,0.44484639455422736
H001394,14021,Casimiro Castillo,557.14185,598.0278708333334,155.42106375171676,0.2598893318051252,7.935877260869566,0.0142439080117021,0.0,0.0,0.993338665856207,239.0,9170.586759924156,1.0935563407812894,72.0,1.0,0.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.08706058745863375,4311.342021560575,1,Low,0.20804826435638518
H001395,14021,Casimiro Castillo,450.7476,507.2476190476192,243.22944029094555,0.4795082936961243,-5.37733104347826,-0.0119298051580934,3.0,1.0,0.7067279919723461,165.0,6569.652045033295,1.2349903380550926,57.0,1.0,4.0,3.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6467464261275605,22944.054497545276,1,Medium,0.4599068917574023
H001396,14021,Casimiro Castillo,299.54305,319.4594541666667,121.0690433444558,0.3789809372218244,0.5920146521739142,0.0019763925491641,0.0,0.0,0.5701776767359963,88.0,4476.1042840559685,1.204568651183057,57.0,1.0,2.0,1.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2626870609135321,6349.3992650941145,1,Low,0.2870801774110895
H001397,14021,Casimiro Castillo,315.8448,336.2784304347826,87.83084729374792,0.2611848972299213,2.658423086956521,0.0084168651405896,1.0,1.0,0.4503231661278991,40.0,5099.95960693602,1.1147551820347823,45.0,1.0,1.0,2.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.551165304596133,15178.972266998277,1,Medium,0.4168953870682599
H001398,14021,Casimiro Castillo,404.312,419.7712391304348,115.79770275448136,0.2758590678922138,-2.656274217391304,-0.0065698624265203,1.0,1.0,0.6583408221215439,66.0,7091.597545067642,1.0262308251067829,42.0,0.0,4.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.7085081020848835,27132.05331399075,1,High,0.4876996459381976
H001399,14021,Casimiro Castillo,617.1654000000001,642.1677272727271,234.05288342759752,0.364473132933066,8.02580886956522,0.013004307872031,2.0,1.0,1.0,55.0,8995.01934234839,1.2350142648053166,42.0,1.0,4.0,4.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5454622985639058,26494.797200962388,1,Medium,0.4143290343537577
H001400,14021,Casimiro Castillo,327.94535,319.2866916666667,81.42164862716271,0.2550110942681144,4.874062347826087,0.0148624224976084,0.0,0.0,0.4677216782980707,130.0,4575.275370502705,1.2901991294463682,50.0,0.0,3.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.17682457391262107,4368.714036779073,1,Low,0.2484420582606795
H001401,14021,Casimiro Castillo,603.87345,620.06355,159.79196306380234,0.2577025581713396,4.392713695652174,0.0072742288895995,2.0,1.0,0.9181364779703874,79.0,9021.10941014906,1.2049207703623668,62.0,1.0,4.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.616638499228658,30038.92218747994,1,Medium,0.44635832465289615
H001402,14021,Casimiro Castillo,376.0439,392.8365043478261,123.99054399726133,0.3156288751807988,5.742481826086957,0.0152707751038827,1.0,1.0,0.9990255778155156,90.0,5299.887364060472,1.27715736864531,47.0,0.0,2.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.18732670301522839,5361.176301812195,1,Low,0.25316801635685277
H001403,14021,Casimiro Castillo,291.59655,302.440625,98.974880215543,0.3272539203869949,2.2373306086956526,0.0076726923164751,0.0,0.0,0.8664536640659177,59.0,4069.47400082015,1.2897828807708769,34.0,1.0,5.0,4.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.19857796713382844,4363.7825216889,1,Low,0.2582310852102228
H001404,14021,Casimiro Castillo,264.71455,271.57810000000006,64.43874079350387,0.2372751734897027,-3.923856695652174,-0.0148229732579949,2.0,1.0,0.7340005518866359,150.0,4112.284775056604,1.1586896726855238,55.0,0.0,1.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.4555489857632913,10116.074655613049,1,Medium,0.37386804359348114
H001405,14021,Casimiro Castillo,310.31820000000005,318.3627863636364,86.04984912197997,0.2702886543519983,-3.193038652173913,-0.01028956294595,2.0,1.0,0.778135805746767,57.0,4821.329214346571,1.1585451545973775,56.0,0.0,3.0,1.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6460322436631419,16819.56430082803,1,Medium,0.45958550964841394
H001406,14021,Casimiro Castillo,351.33585,363.484725,114.46877245097572,0.3149204480352668,3.253901304347826,0.009261512323174,0.0,0.0,1.0,118.0,5451.671018171538,1.1600196121373905,53.0,1.0,3.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2223421102900762,6545.534609452544,1,Low,0.2689249496305343
H001407,14021,Casimiro Castillo,544.3355,569.5191347826087,169.03164173748814,0.2967971248270863,-3.1298138695652176,-0.0057497882639754,1.0,1.0,0.0,47.0,9195.523675556838,1.0655226766524175,54.0,1.0,2.0,3.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6492845096555266,32240.75983583242,1,Medium,0.46104902934498704
H001408,14021,Casimiro Castillo,833.63075,868.8696041666667,212.14822762343084,0.2441657834571187,0.9613347391304342,0.001153190113405,0.0,0.0,0.9990124503046194,187.0,12819.448507471663,1.1705147449404167,42.0,1.0,1.0,1.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.22310049801542012,15444.136870019796,1,Low,0.26926622410693907
H001409,14021,Casimiro Castillo,366.12295,397.9661916666667,181.068918034012,0.454985679250045,2.6712961739130443,0.0072961724303626,0.0,0.0,0.0832467185064392,41.0,4979.599349402552,1.3234424373500424,34.0,1.0,2.0,1.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2940353727559695,7906.5630947355985,1,Low,0.30118691774018636
H001410,14021,Casimiro Castillo,196.91145,205.3208363636364,51.56724615936477,0.2511544715707073,-0.8027261739130435,-0.0040765845455561,2.0,1.0,1.0,57.0,2943.2767647614987,1.204238127530359,35.0,0.0,2.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5667259495010345,9007.369123430484,1,Medium,0.42389767727546557
H001411,14021,Casimiro Castillo,270.74365,267.2212333333334,66.55386288317068,0.249059036413289,2.869634434782609,0.0105990830617176,0.0,0.0,0.8125551633217796,61.0,4200.789203949475,1.1601119369232251,25.0,1.0,1.0,3.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2648168813670734,6007.175439860002,1,Low,0.28803859661518305
H001412,14021,Casimiro Castillo,345.397,350.237647368421,115.37833274815398,0.3294286996702714,4.40816047826087,0.0127625905212288,5.0,3.0,0.4600689029956992,80.0,4787.887801474996,1.2985153908754283,48.0,0.0,0.0,3.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,1,0.6465801162538718,16717.066476956265,1,Medium,0.4598320523142424
H001413,14021,Casimiro Castillo,436.6489,451.381409090909,131.03593389375845,0.2902998024612209,6.473209478260868,0.0148247470181669,2.0,2.0,0.8550517262064373,107.0,6215.057753377813,1.264619012708024,44.0,0.0,1.0,1.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.4606523698441615,15460.097847183828,1,Medium,0.3761645664298727
H001414,14021,Casimiro Castillo,160.36885,163.70185,40.44972545338118,0.2470938810610947,-1.347688695652174,-0.0084036812364257,0.0,0.0,0.8981685891101132,80.0,2443.6735879818643,1.1812704095165034,40.0,0.0,6.0,1.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.524456485147825,6920.642488328331,1,Medium,0.4048764183165213
H001415,14021,Casimiro Castillo,505.05975,563.2204458333333,206.50336426461087,0.3666474926333176,-4.543820043478259,-0.0089965990033421,0.0,0.0,0.361362830440365,32.0,8819.884356835622,1.0307476982908736,30.0,0.0,3.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5877107373216375,27991.119987616174,1,Medium,0.4333408317947369
H001416,14021,Casimiro Castillo,232.9183,241.05090434782613,53.12280488866835,0.2203800273323779,0.6838048695652178,0.0029358142729241,1.0,1.0,1.0,26.0,3658.0869648913913,1.1460988872702966,58.0,1.0,1.0,1.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.4228891500188091,8353.612551300152,1,Medium,0.3591711175084642
H001417,14021,Casimiro Castillo,426.5063,470.4498761904762,149.73039265006256,0.3182706601232892,-8.19289947826087,-0.0192093281582496,3.0,1.0,0.9541192687762708,64.0,6294.048676884806,1.2197416629767364,37.0,1.0,3.0,2.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,1,0.6421151945170178,21824.123168470316,1,Medium,0.45782283753265807
H001418,14021,Casimiro Castillo,321.60245,338.2874227272727,111.28719025262406,0.3289722962663728,1.8609011739130443,0.0057863401659814,2.0,1.0,0.7480509467992932,139.0,5187.743315723901,1.115869415214546,49.0,1.0,1.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.5666467399010965,15873.936321412728,1,Medium,0.4238620329554935
H001419,14021,Casimiro Castillo,267.208,270.1851913043479,67.4429215125846,0.249617387196525,-2.575818956521738,-0.0096397523896056,1.0,1.0,0.8732059636380121,68.0,4058.807343266285,1.1850141170113797,28.0,0.0,3.0,1.0,0.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.6250796782642647,13700.221136633832,1,Medium,0.45015685521891924
H001420,14021,Casimiro Castillo,694.1247,746.9796130434783,290.5820924333937,0.389009401808775,11.03853273913044,0.0159028093066425,1.0,1.0,1.0,42.0,10024.495940317276,1.2463713561646228,62.0,0.0,2.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.25755639463584884,13942.114375121033,1,Low,0.284771377586132
H001421,14021,Casimiro Castillo,364.19635,339.1266227272727,72.94030149574658,0.2150827938814037,-0.9377153478260876,-0.0025747521847104,2.0,1.0,0.4249476518213348,171.0,4477.978156328944,1.463949593129378,43.0,1.0,4.0,0.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.28038134612711424,6779.924334356342,1,Low,0.2950426057572014
H001422,14021,Casimiro Castillo,224.411,227.28621666666663,55.39450917388259,0.243721374689091,-1.4692996521739132,-0.0065473602103903,0.0,0.0,0.591000529970021,55.0,3567.420375683546,1.1323022168998012,48.0,0.0,5.0,3.0,1.0,0.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.43560120393544366,8391.452097194562,1,Medium,0.36489154177094973
H001423,14021,Casimiro Castillo,442.545,442.0747173913044,130.40358071787145,0.2949808608992315,-3.508186391304348,-0.0079272986731391,1.0,1.0,0.841106937051156,121.0,6967.20125494623,1.143329969741412,73.0,0.0,0.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.3268827588067454,12298.273023844667,1,Low,0.3159682414630355
H001424,14021,Casimiro Castillo,568.1732,576.7401695652173,174.47215847058766,0.3025143169793698,8.645030391304346,0.0152154842771611,1.0,1.0,1.0,94.0,8145.7227706272115,1.2555199689434708,63.0,1.0,0.0,2.0,0.0,1.0,62.52554,14.52384882,2.11255983,0.900878167747912,8.13,65.5600100225507,0.514519,0.438094,0.750047,0,0.2041086281954564,8978.106422015348,1,Low,0.2607198826879554
